Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,FluentAsync,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,FluentExecutor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,FluentQuickStart,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,FluentRequests,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,FluentResponseHandling,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,Content,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NO_CONTENT; raw; type
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,Executor,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Executor; Request
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,Executor,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,HttpHeader,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CONTENT_LENGTH; DATE; CACHE_CONTROL; CONTENT_TYPE; IF_MODIFIED_SINCE; IF_UNMODIFIED_SINCE
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,HttpHeader,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: CONTENT_LENGTH; DATE; CACHE_CONTROL; CONTENT_TYPE; IF_MODIFIED_SINCE; IF_UNMODIFIED_SINCE
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,InternalEntityEnclosingHttpRequest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): InternalHttpRequest
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,Request,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DATE_FORMAT; DATE_LOCALE; TIME_ZONE; request; useExpectContinue; socketTmeout; connectTimeout; proxy; dateFormatter
httpcomponents-client-rel-v4.5.11,org.apache.http.client.fluent,Request,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 53 public methods
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientAbortMethod,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientAuthentication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientChunkEncodedPost,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientConnectionRelease,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientCustomContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientCustomPublicSuffixList,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientCustomSSL,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientEvictExpiredConnections,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientExecuteProxy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientExecuteSOCKS,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientFormLogin,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientMultiThreadedExecution,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientPreemptiveBasicAuthentication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientPreemptiveDigestAuthentication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientProxyAuthentication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientWithRequestFuture,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ClientWithResponseHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,ProxyTunnelDemo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.examples.client,QuickStart,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.auth,AUTH,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: WWW_AUTH; WWW_AUTH_RESP; PROXY_AUTH; PROXY_AUTH_RESP
httpcomponents-client-rel-v4.5.11,org.apache.http.auth,AuthScope,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ANY_HOST; ANY_PORT; ANY_REALM; ANY_SCHEME; ANY; scheme; realm; host; port; origin
httpcomponents-client-rel-v4.5.11,org.apache.http.auth,InvalidCredentialsException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.auth,InvalidCredentialsException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthenticationException
httpcomponents-client-rel-v4.5.11,org.apache.http.auth,KerberosCredentials,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.auth,MalformedChallengeException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.auth.params,AuthPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CREDENTIAL_CHARSET; TARGET_AUTH_PREF; PROXY_AUTH_PREF
httpcomponents-client-rel-v4.5.11,org.apache.http.auth.params,AuthParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.client,CircularRedirectException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.client,CircularRedirectException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RedirectException
httpcomponents-client-rel-v4.5.11,org.apache.http.client,HttpResponseException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-client-rel-v4.5.11,org.apache.http.client,HttpResponseException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ClientProtocolException
httpcomponents-client-rel-v4.5.11,org.apache.http.client.config,AuthSchemes,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BASIC; DIGEST; NTLM; SPNEGO; KERBEROS; CREDSSP
httpcomponents-client-rel-v4.5.11,org.apache.http.client.config,CookieSpecs,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BROWSER_COMPATIBILITY; NETSCAPE; STANDARD; STANDARD_STRICT; BEST_MATCH; DEFAULT; IGNORE_COOKIES
